"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"172","Bayesian","EC","fml114","data_10yrs",0.0922073022202623,-0.0425590820844747,0.237654783001178,0.899525
"173","Bayesian","EC","fml115","data_10yrs",0.0922413149469716,-0.0419026253403935,0.237693567564716,0.908825
"174","Bayesian","EC","fml116","data_10yrs",0.10195943772744,-0.040400953015335,0.267193933333543,NA
"175","Bayesian","O3","fml102","data_1yr",0.0115937104679418,-0.0736880815373504,0.0958743443061565,0.5895
"176","Bayesian","O3","fml102","data_5yrs",0.0132366400443185,-0.0734959217636572,0.128759782545301,0.585
"177","Bayesian","O3","fml102","data_10yrs",0.00696488135349882,-0.0774259789468544,0.097483908216599,0.5515
"178","Bayesian","Traffic Total","fml101","data_1yr",0.0368315842899709,-0.0227012996348037,0.0863954745567561,0.9
"179","Bayesian","Traffic Total","fml102","data_1yr",0.038112436353448,-0.0387665064615192,0.117554860143353,0.816
"180","Bayesian","Traffic Total","fml106","data_1yr",0.0308279919776513,-0.0258857588907438,0.0904181561841237,0.841
"181","Bayesian","Traffic Total","fml107","data_1yr",0.0302646123313133,-0.0225781308967345,0.0902780802235879,0.8685
"182","Bayesian","Traffic Total","fml108","data_1yr",0.0309672924207849,-0.0270722107043984,0.0893737880699221,0.85175
"183","Bayesian","Traffic Total","fml109","data_1yr",0.0323661928418306,-0.0236968774908066,0.0919359983230699,0.8665
"184","Bayesian","Traffic Total","fml110","data_1yr",0.0315509247822108,-0.0265885078508855,0.0939700348804244,0.859
"185","Bayesian","Traffic Total","fml111","data_1yr",0.0285203318117819,-0.0256547617746804,0.0865215192673401,0.86025
"186","Bayesian","Traffic Total","fml112","data_1yr",0.032628035829132,-0.0257179498888417,0.0932861727543171,0.8685
"187","Bayesian","Traffic Total","fml113","data_1yr",0.0319619967054103,-0.0253980218466195,0.0911857520988766,0.859
"188","Bayesian","Traffic Total","fml114","data_1yr",0.0331421250976709,-0.0251941740511139,0.0928997251233201,0.8632
"189","Bayesian","Traffic Total","fml115","data_1yr",0.0307857286597926,-0.0270098637496862,0.0905490214633164,0.8443
"190","Bayesian","Traffic Total","fml101","data_5yrs",0.023140798057439,-0.0334960136055472,0.0774696111045927,0.7775
"191","Bayesian","Traffic Total","fml102","data_5yrs",0.0315211668845852,-0.05037074166677,0.133519676886741,0.75075
"192","Bayesian","Traffic Total","fml106","data_5yrs",0.0196664779258837,-0.0358504121151776,0.0789790123848846,0.741
"193","Bayesian","Traffic Total","fml107","data_5yrs",0.0198220153303634,-0.0355190542608634,0.0777300975958797,0.73825
"194","Bayesian","Traffic Total","fml108","data_5yrs",0.0226380837506934,-0.0345007057071527,0.0789806816243384,0.782
"195","Bayesian","Traffic Total","fml109","data_5yrs",0.0196600505691313,-0.0326952443367249,0.0772764412126443,0.805
"196","Bayesian","Traffic Total","fml110","data_5yrs",0.0220090400030943,-0.036358888529183,0.0813216876090614,0.7695
"197","Bayesian","Traffic Total","fml111","data_5yrs",0.022244008700874,-0.0364111464755171,0.0810398897691891,0.7835
"198","Bayesian","Traffic Total","fml112","data_5yrs",0.0213228174084705,-0.0377126133212392,0.084674327473615,0.76375
"199","Bayesian","Traffic Total","fml113","data_5yrs",0.0203255953427217,-0.035101045552306,0.07825058862419,0.809
"200","Bayesian","Traffic Total","fml114","data_5yrs",0.0288269797706724,-0.0324538815861397,0.0763038841562189,0.815325
"201","Bayesian","Traffic Total","fml115","data_5yrs",0.0240367437559617,-0.0335134609053523,0.0771609422480259,0.80595
"202","Bayesian","Traffic Total","fml101","data_10yrs",0.0185706654597815,-0.033441497529791,0.0751693337950081,0.75425
"203","Bayesian","Traffic Total","fml102","data_10yrs",0.0237487523546771,-0.054503214842351,0.108012493714769,0.7105
"204","Bayesian","Traffic Total","fml106","data_10yrs",0.0157417644942144,-0.0406281346665169,0.0759495071325207,0.69975
"205","Bayesian","Traffic Total","fml107","data_10yrs",0.0190855233205227,-0.0348578998301691,0.074943390619628,0.73575
"206","Bayesian","Traffic Total","fml108","data_10yrs",0.0185509852350196,-0.0338444019646517,0.0794120579941289,0.7155
"207","Bayesian","Traffic Total","fml109","data_10yrs",0.0200547423997006,-0.0361960856216665,0.0788762183235363,0.75175
"208","Bayesian","Traffic Total","fml110","data_10yrs",0.0181515763155495,-0.0392775660009952,0.0760810187743224,0.73525
"209","Bayesian","Traffic Total","fml111","data_10yrs",0.0182103192402401,-0.0356597128876932,0.0755826474482522,0.7395
"210","Bayesian","Traffic Total","fml112","data_10yrs",0.018553249512945,-0.0345981517834153,0.075150242705297,0.74525
"211","Bayesian","Traffic Total","fml113","data_10yrs",0.0204786852632457,-0.037243808116818,0.0768125567969316,0.76875
"212","Bayesian","Traffic Total","fml114","data_10yrs",0.0185786407517805,-0.0380080296438806,0.0763902246817323,0.7381
"213","Bayesian","Traffic Total","fml115","data_10yrs",0.0198790235884436,-0.0365629381681953,0.0762335227951556,0.753575
"214","Bayesian","Traffic Average","fml101","data_1yr",-0.00317139504453978,-0.169574805257197,0.199750173368627,0.406
"215","Bayesian","Traffic Average","fml102","data_1yr",-0.000339505176032984,-0.171818885075173,0.206004408974356,0.471
"216","Bayesian","Traffic Average","fml106","data_1yr",0.00329064024237224,-0.165210081629515,0.196539945144951,0.4965
"217","Bayesian","Traffic Average","fml107","data_1yr",-0.00123157055484424,-0.167124713312855,0.204358015786136,0.464
